Basel Temperature,Basel Relative Humidity,Basel Wind Speed
16.600529,77,8.0899935
17.000528,72,9.178235
16.65053,72,11.753877
16.21053,74,11.609651
16.31053,76,9.585739
18.000528,75,9.227524
21.56053,66,7.729527
22.940529,62,2.5455842
23.70053,58,6.193674
24.95053,52,4.39436
27.660528,47,10.8955765
26.280529,52,8.473393
27.010529,50,6.439876
27.090528,49,1.609969
26.610529,50,3.096837
26.350529,51,0.35999998
25.770529,54,4.896529
23.420528,67,10.739833
22.250528,74,4.6938257
21.89053,75,9.726664
20.940529,81,10.587918
19.920528,86,10.233123
19.20053,86,8.404285
18.780529,84,8.435069
19.090528,83,9.449572
19.530529,81,9
18.940529,86,8.217153
18.54053,90,8.707237
19.420528,85,8.225035
19.440529,83,9.826088
19.63053,81,9.793058
21.73053,73,13.217443
22.850529,64,14.05845
22.410528,67,11.159999
23.930529,62,7.172949
23.420528,60,15.349684
21.64053,71,7.7879906
22.170528,66,10.1376915
21.430529,72,15.034041
21.840528,73,6.12
21.63053,75,2.5455842
21.430529,76,1.9386592
20.510529,80,3.7064266
19.940529,83,1.08
19.680529,82,3.396233
18.90053,83,5.0528407
18.000528,83,6.989936
17.95053,85,7.127636
18.23053,88,6.792466
17.98053,89,7.24486
17.81053,89,7.289445
18.000528,88,6.638072
18.38053,86,6.696387
19.680529,80,8.049845
19.690529,80,10.041354
19.32053,86,9.793059
18.06053,92,12.303366
17.13053,93,11.681987
20.45053,69,13.684735
20.670528,67,11.246759
20.88053,65,11.246759
20.780529,64,11.720751
20.96053,63,11.808878
20.500528,65,10.703569
19.48053,68,9.178235
18.430529,73,7.127636
17.64053,79,5.3517847
16.98053,83,6.162207
16.29053,82,7.289444
15.910529,82,6.379216
15.610529,83,3.671294
15.010529,85,1.8
14.510529,86,0.8049845
13.900529,89,2.52
13.160529,95,4.3349743
12.920529,96,5.4833565
13.260529,94,5.991594
14.670529,88,6.4096174
16.590528,77,8.225035
18.71053,66,11.620809
20.080528,61,11.440978
21.20053,54,10.446206
21.04053,55,6.28713
21.760529,52,7.7043357
22.270529,49,7.145796
22.37053,49,6.638072
22.080528,51,6.4096174
21.440529,54,5.315336
20.340528,60,4.68
18.500528,68,2.7416782
16.89053,73,2.2768397
16.080528,74,1.2979984
15.570529,75,1.08
14.660529,79,1.08
13.970529,81,2.9024127
13.500529,83,3.5455887
13.130529,87,4.6102495
12.790529,89,4.8965297
12.340529,89,5.991594
11.890529,87,6.439876
11.740529,84,7.42159
13.770529,77,8.905908
16.46053,69,10.948973
18.690529,63,11.570515
20.54053,58,12.24
21.80053,51,11.542478
21.990528,48,9.72
22.770529,46,8.4042845
23.100529,47,7.42159
23.14053,47,6.6087217
22.79053,49,5.4477882
22.090528,53,6.5693827
20.940529,57,8.089993
19.260529,61,8.39657
17.590528,64,7.42159
16.62053,67,9.021574
15.310529,71,10.30883
14.610529,72,10.086427
13.930529,73,9.504272
13.670529,73,8.891343
13.120529,75,7.7879906
12.450529,76,6.9153743
12.010529,77,5.495161
12.540529,74,3.8939953
13.150529,75,3.6
15.150529,71,12.605142
14.750529,73,15.893093
14.670529,72,13.450708
15.100529,72,11.298495
15.060529,72,14.255272
14.560529,82,17.873554
14.630529,83,15.542662
14.410529,84,19.995398
14.100529,83,17.873554
13.860529,84,13.5515
13.500529,87,11.177405
12.990529,87,9.0645685
12.740529,90,5.1544156
12.750529,90,4.6102495
12.900529,88,5.3999996
12.980529,87,5.3999996
13.010529,87,4.3498964
13.130529,86,4.0249224
13.120529,85,4.1046314
13.080529,85,3.8268526
13.180529,84,2.968636
13.270529,83,3.096837
13.140529,83,4.5536795
12.990529,87,4.896529
13.830529,84,0.8049845
14.820529,81,1.609969
15.910529,75,0.71999997
16.62053,73,1.4399999
17.63053,68,1.8
17.080528,68,8.311245
17.82053,66,6.8777895
18.14053,64,5.3999996
18.020529,64,5.1544156
18.330528,61,6.519877
18.000528,60,7.2359104
17.30053,65,8.473393
16.29053,71,8.759178
15.140529,74,6.9899354
14.030529,77,3.319036
13.450529,80,0.71999997
13.420529,81,1.484318
13.090529,82,1.484318
12.480529,85,2.0991426
12.010529,87,1.8
11.650529,90,2.8116899
11.3005295,92,3.319036
10.850529,93,2.6208394
10.910529,92,4.1046314
11.840529,88,4.0249224
13.680529,77,3.0758414
15.780529,68,2.968636
17.38053,62,3.8939953
18.350529,59,5.692099
18.57053,61,9.114471
19.500528,57,10.799999
19.830528,58,11.620809
19.80053,58,13.237039
19.530529,58,14.345898
18.270529,57,15.496736
16.000528,62,15.119999
14.490529,65,10.805999
13.270529,70,4.1046314
12.490529,72,1.9386592
11.740529,74,2.9024127
11.260529,75,3.8268526
11.010529,77,1.835647
10.360529,80,1.609969
9.480529,80,2.2768397
8.970529,80,3.7585104
8.670529,78,4.68
8.430529,77,2.968636
8.710529,76,3.4152596
10.030529,72,0.35999998
11.960529,66,2.3051248
14.040529,63,4.39436
16.38053,59,5.0911684
18.420528,53,5.991594
19.830528,42,13.207634
20.46053,37,15.158522
20.340528,39,17.654688
20.770529,41,16.575644
20.79053,42,13.75558
19.97053,47,10.08
18.20053,54,10.041354
16.21053,58,9.659814
14.200529,64,9.290511
12.760529,69,6.638072
11.820529,73,5.1919937
10.980529,76,5.154415
10.450529,78,5.495161
9.840529,81,4.8433046
9.360529,81,5.815978
9.190529,80,5.8048253
8.970529,79,6.6087217
8.960529,78,7.10031
9.330529,76,6.989936
10.780529,73,6.87779
13.320529,67,10.086427
15.760529,63,7.928178
18.090528,55,5.0911684
20.010529,48,2.0991426
20.530529,46,6.151683
22.160528,40,7.968939
22.830528,37,9.422101
22.82053,39,11.570515
22.12053,43,12.245294
20.65053,49,10.853866
18.840528,55,9.904906
17.750528,58,6.9247384
16.600529,63,5.991594
15.380529,70,6.379216
14.440529,74,5.7599998
14.200529,73,5.771239
14.060529,72,6.489992
13.340529,74,7.5599995
12.610529,76,6.87779
12.850529,77,5.315336
12.400529,83,5.1165614
11.920529,89,4.8433046
11.760529,91,4.198285
12.900529,84,2.968636
15.340529,76,3.671294
17.56053,66,1.2979984
19.500528,58,0.71999997
21.270529,50,2.0991426
21.940529,49,1.9386592
23.05053,45,2.5455842
23.860529,41,2.968636
24.170528,39,3.671294
23.80053,40,4.1046314
22.850529,43,3.2599385
21.690529,48,1.1384199
20.830528,51,2.8799999
19.660528,56,5.8048253
18.330528,62,6.12
17.54053,67,5.8048253
16.81053,73,5.495161
16.160528,79,5.315336
15.590529,80,5.815978
14.810529,80,6.489992
13.910529,80,6.9527545
12.850529,83,6.9899354
11.880529,85,7.8625183
11.820529,83,9.107359
13.870529,78,9.255571
17.31053,68,11.304229
20.40053,62,12.074766
23.110529,54,11.966953
25.080528,48,12.24
25.22053,46,7.754637
26.30053,41,5.154415
26.73053,40,4.3349743
26.740528,40,5.315336
26.45053,42,5.8048253
25.840528,45,4.802999
24.96053,51,4.1046314
22.740528,63,8.669949
21.690529,51,11.298495
20.04053,49,10.495713
20.22053,53,8.699793
19.56053,61,7.491114
19.98053,58,7.289445
19.580528,59,8.854829
19.40053,64,8.0899935
18.780529,68,6.638072
17.660528,69,8.905908
17.430529,70,9.028754
17.30053,74,6.1094027
17.020529,79,2.5959969
16.740528,89,1.8
17.15053,90,8.587338
17.660528,93,8.14587
19.600529,82,7.24486
17.270529,82,5.6920996
17.410528,82,3.096837
18.430529,81,5.154415
18.55053,84,2.6208394
18.350529,84,5.95906
17.46053,84,5.506941
16.98053,86,2.5959969
16.670528,87,2.8799999
16.410528,89,4.1046314
15.980529,90,6.4096174
15.170529,94,5.6233797
14.790529,93,4.5536795
14.360529,93,4.3349743
13.590529,93,5.4477882
13.370529,88,4.73506
13.700529,88,3.6
13.400529,97,4.829907
13.350529,98,6.12
13.160529,96,8.78872
14.630529,87,10.144082
16.98053,79,10.30883
18.97053,69,10.028439
19.88053,66,6.489992
20.46053,63,3.5455887
20.940529,58,2.0991426
22.05053,54,4.1046314
22.580528,53,0.71999997
23.000528,53,4.1046314
23.100529,52,3.6179552
22.690529,54,1.484318
21.89053,57,0.35999998
20.98053,60,3.319036
19.940529,63,6.87779
18.600529,68,9.449572
18.860529,67,13.32
17.39053,75,13.779114
15.950529,82,15.315873
14.950529,78,17.873556
14.230529,74,14.986553
13.470529,76,15.315873
12.780529,77,14.386494
11.510529,78,12.819235
11.420529,75,10.948973
12.000529,73,10.44
13.060529,67,9.726664
14.850529,59,8.225035
16.420528,54,4.1046314
17.660528,51,3.671294
19.21053,55,3.096837
19.81053,53,3.7064266
20.15053,52,3.8773184
20.23053,50,4.3349743
20.000528,49,5.04
19.410528,49,5.815978
18.45053,52,7.968939
17.79053,56,7.42159
16.770529,60,3.319036
16.440529,59,6.0347
16.15053,60,6.725354
16.12053,64,4.198285
16.13053,68,3.671294
16.250528,69,6.5693827
15.630529,65,10.182337
15.330529,52,11.5199995
15.080529,54,9.36
14.600529,66,10.163227
14.510529,63,10.30883
15.260529,64,16.394829
15.940529,64,20.907913
17.090528,56,22.668568
18.21053,50,23.863409
19.010529,48,27.238941
18.990528,50,28.521906
17.340528,59,27.551172
16.20053,67,26.836306
15.210529,72,23.565567
14.880529,69,20.696085
13.710529,69,16.520823
12.510529,74,11.525623
11.690529,75,8.854829
11.270529,74,8.669949
11.000529,71,8.587338
9.680529,73,7.8954163
8.730529,76,5.4477882
8.530529,73,7.2805495
9.000529,73,6.2145634
9.210529,75,4.896529
9.250529,75,2.52
9.240529,72,1.0182338
8.790529,75,0.5091169
8.390529,77,1.484318
8.990529,75,2.1897945
10.410529,71,2.1897945
12.270529,63,1.8
13.980529,52,1.484318
14.950529,43,2.52
16.270529,42,4.1046314
16.98053,38,4.1046314
17.330528,35,3.96
17.46053,34,4.802999
17.12053,33,4.0249224
16.37053,36,2.8799999
15.920529,36,1.5273507
15.100529,39,3.319036
13.790529,44,4.8965297
11.720529,52,5.3999996
11.100529,53,5.1165614
10.510529,57,4.6102495
9.870529,62,4.8433046
9.230529,62,6.3690495
8.690529,63,7.42159
8.160529,67,9.290511
7.6305285,71,9.511088
6.790529,76,8.699793
6.5605288,76,8.225035
8.370529,73,5.937272
11.720529,65,7.8625183
14.670529,57,7.6367526
17.29053,51,7.5599995
19.32053,45,6.725354
20.23053,45,9.255571
21.45053,44,8.217153
22.12053,44,5.634891
22.22053,44,5.1165614
21.80053,46,4.6938252
21.07053,49,2.4149535
20.410528,53,6.379216
18.920528,62,6.9247384
18.280529,65,7.42159
17.740528,66,5.2416787
16.90053,69,1.4399999
16.030529,73,2.5455842
15.900529,73,4.452954
15.570529,72,2.4149535
14.740529,76,1.8
14.120529,80,3.8773184
13.520529,82,6.12
12.760529,85,6.1305785
12.570529,85,7.628263
13.240529,79,7.2805495
15.960529,64,11.043261
18.22053,54,10.483357
20.010529,52,6.297428
22.40053,47,10.966713
23.190529,43,10.703569
23.96053,37,20.858265
23.270529,41,24.18707
23.000528,44,23.023119
22.750528,48,19.08
21.39053,55,14.587776
19.260529,64,14.24163
16.70053,74,12.738099
15.670529,76,12.984975
15.350529,75,14.003028
14.930529,76,14.512064
16.580528,65,12.984975
18.170528,53,11.753876
18.72053,44,11.720751
17.110529,48,11.923557
15.610529,54,14.48972
14.230529,60,14.81259
13.820529,62,14.007655
13.740529,63,15.463246
14.930529,62,15.1884165
16.610529,57,13.104198
17.21053,57,12.074766
17.000528,61,17.076298
17.38053,62,16.1198
20.29053,56,17.238699
18.97053,66,15.716793
18.530529,70,11.090103
18.29053,70,8.78872
16.95053,82,11.841756
16.750528,90,13.779114
15.430529,81,10.587917
15.130529,83,5.154415
14.840529,85,5.4119864
14.380529,87,5.4119864
13.920529,89,8.28
13.520529,91,8.28
13.450529,91,8.287822
13.280529,93,11.119281
12.560529,92,14.512064
12.780529,95,11.503113
12.430529,92,11.384198
12.110529,93,13.779114
11.860529,93,11.808878
12.230529,92,12.031756
12.610529,91,8.891343
12.990529,87,8.473393
13.150529,82,7.8625183
13.350529,80,9.422101
13.900529,71,6.638072
14.420529,69,9.693296
14.790529,65,13.441071
15.080529,63,13.910169
14.580529,65,11.966953
13.720529,69,9.028754
12.890529,71,7.172949
11.790529,78,6.989936
11.250529,83,8.4042845
10.640529,88,5.8048253
10.330529,90,3.96
10.180529,93,0.71999997
10.110529,94,0.5091169
10.090529,95,2.9024127
9.900529,96,4.379589
9.940529,95,2.3051248
10.190529,93,2.52
10.590529,92,3.8939953
10.840529,92,3.5455887
11.410529,90,3.8939953
12.450529,86,2.8116899
13.850529,81,3.0758414
15.330529,75,4.0249224
16.330528,67,3.9763298
16.270529,70,8.0899935
17.63053,64,3.9763298
17.510529,62,3.6179552
17.170528,55,22.366402
14.940529,73,8.404285
14.770529,75,8.891343
14.330529,77,7.968939
13.320529,79,24.850431
12.000529,82,23.411074
11.680529,83,19.803272
11.740529,79,19.881649
11.530529,78,18.079027
11.310529,77,15.937878
11.180529,76,14.512064
10.450529,78,13.708391
10.220529,77,13.32
9.240529,80,13.207634
8.810529,82,13.556282
8.580529,83,14.145756
9.670529,79,16.62249
10.910529,72,21.96295
11.390529,67,21.986542
12.080529,63,21.986542
12.270529,61,23.40277
12.830529,67,17.518356
13.500529,60,17.698677
13.820529,57,18.057508
14.000529,55,18.03237
13.710529,56,17.283749
13.170529,59,15.137133
12.660529,62,12.261158
12.170529,65,13.910169
11.900529,67,11.503113
11.490529,72,11.91812
11.280529,74,13.450708
11.0505295,75,11.966953
10.960529,76,8.350138
10.810529,76,6.924738
10.150529,79,6.4799995
9.840529,84,5.4477882
9.610529,87,5.0911684
9.5505295,89,3.8773184
9.590529,89,3.0547013
9.890529,87,4.0249224
10.280529,87,4.0249224
11.330529,80,3.6
11.760529,75,2.52
12.950529,68,5.8048253
14.820529,61,7.072878
15.340529,59,7.4128532
15.470529,59,7.928177
15.260529,61,10.30883
14.780529,63,8.654986
14.870529,62,8.311245
13.760529,65,9
12.360529,72,8.225035
10.720529,76,9.085988
9.480529,79,6.763786
8.560529,82,5.4119864
7.7105284,88,3.8268526
7.4105287,90,4.452954
7.040529,91,4.32
6.5505285,94,5.0528407
6.5205283,94,5.3999996
6.5205283,94,4.6938252
6.5205283,94,4.6938252
6.540529,94,4.32
6.8805285,93,4.379589
7.5505285,90,4.5536795
8.950529,85,5.3517847
11.340529,76,5.4119864
16.110529,61,12.641076
18.260529,49,22.314194
19.100529,46,23.400002
19.15053,46,23.233253
18.89053,45,21.791153
18.110529,50,17.414476
16.430529,56,12.959999
14.770529,61,9.0645685
13.220529,65,9.726665
12.0505295,68,9.449572
10.380529,77,6.439876
9.170529,82,3.563818
8.270529,87,3.219938
7.8005285,90,3.9763298
7.5005283,90,4.32
6.6105285,94,5.3517847
6.1805286,94,5.506941
6.0005283,94,4.3349743
5.8305287,94,3.96
5.6505284,94,4.3349743
5.7305284,93,4.198285
6.1605287,91,3.8939953
6.5905285,88,4.379589
7.4105287,86,4.73506
9.690529,76,4.32
13.620529,61,9.83268
14.5505295,58,5.95906
15.600529,56,1.2979984
16.100529,55,2.8116899
16.90053,46,7.8625183
15.450529,46,13.202726
13.540529,53,13.722565
11.690529,58,10.105681
9.770529,67,4.0249224
8.570529,73,1.484318
7.7505283,76,3.319036
7.0505285,77,3.0758414
6.4805284,76,4.6938252
5.9205284,74,5.4477882
5.3005285,74,4.73506
4.8305287,74,5.0911684
4.5005283,73,4.3349743
4.1005287,74,3.5455887
3.7205286,74,2.8116899
4.9105287,71,1.484318
6.9105287,62,4.896529
8.990529,55,5.7599998
10.710529,51,4.1046314
12.110529,50,6.12
13.520529,51,5.4119864
14.390529,48,5.95906
15.120529,45,6.28713
15.340529,45,7.5170207
15.0505295,48,6.5693827
14.260529,51,4.6800003
13.090529,54,2.4149535
11.890529,57,1.1384199
11.0505295,60,2.52
10.130529,65,4.3498964
9.210529,71,6.3690495
7.9805284,68,8.311245
6.6805286,71,8.534353
6.2605286,75,7.7043357
5.9305286,78,5.904439
5.3405285,80,5.991594
4.9705286,80,5.8048253
4.9305286,79,5.904439
4.8605285,79,5.991594
5.7105284,75,4.802999
8.030529,66,6.924738
10.530529,58,5.8048253
12.540529,51,5.0528407
13.820529,45,9.107359
14.420529,46,11.91812
15.3005295,41,13.905509
15.670529,36,16.279802
15.530529,37,17.298738
14.850529,42,14.917212
13.160529,50,12.429127
11.980529,57,9.6932955
10.720529,63,6.924738
9.480529,69,3.9763298
8.820529,74,1.9386592
9.030529,72,2.52
8.860529,73,2.5959969
8.830529,74,3.8939953
8.900529,73,4.0249224
8.590529,77,2.5455842
8.230529,80,2.8799999
7.7805285,85,4.829907
7.6305285,87,3.2599385
7.5605288,89,4.3349743
8.400529,86,3.563818
9.660529,80,5.937272
11.450529,68,10.739833
12.470529,62,12.313893
13.190529,57,12.245293
12.960529,59,14.986553
13.440529,60,11.384199
13.190529,61,12.074766
13.190529,59,12.594856
12.890529,59,12.819235
12.370529,62,9.220499
11.860529,67,7.10031
11.440529,72,8.287822
11.070529,73,12.015589
10.870529,76,12.682018
10.680529,78,14.04
10.350529,81,13.708391
10.180529,82,12.303366
9.840529,85,13.755579
9.160529,91,15.034041
8.400529,92,18.584509
7.6605287,92,15.745627
7.0005283,92,11.966954
6.1905284,93,7.729527
5.8705287,94,5.904439
6.1505284,91,3.9763298
7.2105284,85,2.3051248
8.780529,76,1.609969
9.710529,67,4.379589
12.610529,52,10.661107
13.210529,49,12.24
13.360529,47,12.287555
13.330529,48,13.722565
12.410529,53,15.124284
10.940529,60,13.722565
9.430529,67,11.5199995
8.250529,72,7.5685663
7.3905287,76,3.096837
6.8705287,77,3.7064266
6.6805286,76,3.8268526
6.1405287,78,3.096837
5.6105285,80,2.8116899
5.6505284,80,2.52
5.6005287,81,2.0991426
5.2305284,82,3.7064266
4.8005285,84,4.510787
4.3205285,86,6.1305785
3.9305286,87,4.8433046
4.9805284,80,2.6208394
7.4505286,69,6.725354
9.780529,62,7.2359104
11.760529,54,7.5942073
13.150529,47,6.830519
13.990529,43,6.763786
14.720529,42,6.1094027
15.070529,42,5.815978
15.070529,44,4.3498964
14.620529,46,3.096837
13.940529,48,2.8116899
13.360529,51,2.5455842
11.950529,56,6.297428
9.590529,59,7.072878
9.000529,53,6.162207
8.940529,52,4.452954
8.040529,56,4.5536795
7.3505287,58,5.5887027
7.3005285,57,5.495161
6.9305286,58,5.6233797
6.4605284,55,3.219938
6.2205286,52,3.4152596
6.6105285,51,6.193674
6.4405284,50,6.1305785
6.8205285,52,5.95906
8.830529,55,5.506941
11.100529,48,2.9024127
13.380529,47,2.0991426
15.580529,45,5.0142193
16.46053,42,5.991594
17.48053,41,8.0899935
17.70053,42,9.339208
17.56053,44,10.315115
16.930529,47,8.891343
15.770529,51,8.373386
14.590529,56,8.225035
13.640529,61,7.0911775
12.900529,64,6.830519
12.230529,65,4.6800003
11.330529,69,0.8049845
10.400529,73,1.2979984
9.440529,76,2.16
8.250529,80,2.5959969
7.2805285,85,2.8799999
6.8305287,89,3.0758414
6.6305285,93,3.0758414
6.8005285,94,4.6800003
6.6905284,94,5.634891
7.3105288,90,4.829907
8.650529,83,2.9024127
9.890529,78,3.7064266
11.340529,71,6.0347
13.370529,64,7.968939
14.270529,55,5.3517847
15.380529,52,7.42159
15.940529,51,8.905908
15.910529,51,10.24578
15.230529,54,8.766573
14.160529,59,6.989936
13.390529,62,5.495161
12.670529,65,4.32
12.040529,68,2.9024127
11.540529,69,3.8268526
10.640529,71,4.6102495
9.600529,74,3.8268526
8.960529,76,4.8965297
8.840529,77,4.198285
8.520529,80,3.9763298
8.270529,81,3.8773184
8.180529,81,3.7064266
7.4505286,85,4.5536795
6.7505283,90,4.452954
6.8905287,91,4.896529
8.760529,83,5.5887027
11.0505295,75,5.0528407
13.260529,68,3.8773184
14.630529,62,1.8
15.110529,55,2.5959969
16.020529,52,2.8116899
16.600529,50,3.4152596
16.860529,48,2.7416782
16.500528,51,1.835647
15.880529,50,3.2599385
14.940529,55,4.6938257
13.770529,61,4.8965297
12.660529,68,4.1046314
11.970529,73,3.8268526
11.450529,76,4.1046314
10.940529,78,2.968636
10.240529,78,3.2399998
10.100529,75,2.3051248
10.100529,72,3.319036
10.060529,68,3.7064266
9.640529,64,4.1046314
9.480529,57,5.3517847
9.290529,56,5.904439
9.0505295,66,6.28713
10.390529,68,8.766573
12.820529,66,8.557102
15.260529,58,6.924738
17.170528,51,4.379589
17.690529,44,4.452954
18.740528,38,4.452954
19.31053,37,3.319036
19.360529,37,3.96
18.89053,40,3.9763298
18.30053,44,5.937272
17.04053,53,7.729527
15.190529,62,7.42159
14.250529,63,7.289445
13.500529,62,4.829907
12.910529,63,4.8965297
12.880529,55,6.3690495
12.480529,50,6.12
11.020529,54,4.802999
10.350529,56,5.815978
10.330529,56,5.6920996
10.540529,57,6.489992
10.700529,57,5.937272
10.540529,59,6.9899354
10.710529,60,6.379216
11.430529,59,6.725354
14.540529,57,8.766573
16.410528,51,8.557102
17.54053,53,9.793058
17.23053,53,7.2805495
18.330528,52,6.6185193
19.740528,48,4.73506
20.15053,46,3.6179552
20.010529,45,5.8603754
19.680529,46,7.5170207
18.54053,51,7.42159
17.39053,57,6.4096174
16.71053,61,5.6233797
15.080529,58,5.904439
14.060529,46,5.991594
13.640529,43,6.1094027
12.790529,48,5.692099
11.260529,60,2.8116899
11.560529,64,3.5455887
12.000529,60,2.8116899
12.000529,62,2.3051248
10.980529,67,3.6
9.820529,73,5.4833565
10.580529,66,6.12
12.230529,63,7.9526596
15.060529,53,5.7599998
17.81053,50,2.7416782
21.56053,45,12.387348
23.56053,43,18.440998
24.090528,44,17.673029
23.47053,47,17.339897
21.79053,53,19.513195
20.31053,55,23.185787
18.71053,57,25.133053
18.46053,54,29.024128
18.12053,54,33.09651
17.82053,54,34.653625
17.82053,54,36.161636
17.410528,54,33.39473
17.680529,52,28.775238
17.57053,52,17.727943
16.600529,58,19.721298
14.620529,76,9.83268
15.590529,64,23.000591
15.720529,60,34.62369
15.240529,62,31.863558
14.350529,69,38.175278
13.650529,67,40.77546
13.370529,64,44.360413
13.560529,61,43.211998
13.560529,60,41.305977
14.060529,57,33.603645
15.250529,48,30.657122
15.530529,46,31.782108
15.600529,45,31.491255
15.360529,44,30.009838
14.590529,48,26.717722
13.670529,52,21.868332
12.760529,56,18.218275
12.560529,57,17.873556
11.870529,60,16.363178
11.840529,61,16.075521
12.750529,59,17.555305
11.770529,66,17.298738
9.690529,84,17.238699
6.9305286,83,12.261157
7.5605288,83,10.464797
7.3505287,83,7.342588
7.2405286,84,8.557102
7.2105284,83,8.4963045
6.5205283,86,9.1641035
6.5005283,86,8.913181
7.6605287,76,10.739832
8.630529,69,11.753876
9.820529,65,11.525623
10.990529,58,13.276144
13.310529,45,11.269782
13.920529,39,13.1041975
14.000529,38,14.917212
13.720529,36,16.516901
12.790529,38,13.661038
10.910529,46,11.542478
9.600529,51,10.464798
8.710529,55,7.928178
7.9805284,58,4.68
7.4905286,60,2.9024127
7.4105287,59,2.4149535
7.1405287,59,3.671294
5.8605285,64,5.3999996
5.2005286,68,5.04
5.9505286,67,4.3498964
6.1505284,67,5.3999996
5.6205287,69,6.763786
4.9205284,72,7.42159
4.1405287,75,7.42159
4.3405285,75,6.5693827
6.6105285,66,8.473393
8.520529,62,6.87779
10.260529,57,6.9247384
11.340529,53,7.145796
12.700529,51,8.28
13.220529,51,9.0645685
13.730529,50,7.208994
13.860529,51,4.32
13.440529,54,2.2768397
12.390529,56,4.829907
10.200529,60,10.703569
8.000528,69,10.805998
7.4105287,72,10.966713
6.6205287,75,9.693296
5.7605286,78,6.9247384
5.0105286,80,5.8603754
4.6205287,80,7.127636
4.4205284,79,8.404285
4.2805285,78,9.422101
4.1905284,78,10.97262
3.8505285,78,11.4862
2.9005284,81,13.049689
1.5705286,83,13.527572
3.0105286,79,15.941944
4.9605284,75,15.646544
7.7505283,68,13.896187
10.960529,56,13.979871
13.340529,52,11.901798
14.410529,49,11.212135
15.710529,46,9.3876505
16.440529,44,7.6367526
16.55053,44,7.2805495
15.910529,49,7.2
14.410529,59,9.605998
12.010529,68,9.983106
10.570529,72,8.587338
10.080529,73,7.7879906
9.830529,74,5.8048253
9.370529,76,5.495161
9.080529,75,5.315336
8.950529,73,6.12
9.000529,71,6.489992
8.770529,70,7.5170207
8.060529,71,7.968939
7.5105286,72,7.289444
7.4905286,69,7.9036193
7.3305287,67,8.225035
7.3005285,67,7.754637
8.620529,66,7.628263
11.640529,61,7.072878
14.010529,55,5.4477882
15.980529,48,1.835647
16.860529,45,4.1046314
18.010529,44,6.924738
18.190529,47,10.041354
17.71053,52,11.966954
16.350529,57,10.24578
15.430529,60,6.638072
14.600529,63,3.8773184
13.990529,65,5.00128
13.5505295,68,5.771239
12.870529,73,5.4119864
12.280529,76,5.0528407
11.880529,77,5.506941
12.010529,75,4.896529
12.370529,73,6.12
12.350529,76,7.8954163
11.860529,82,8.427383
11.670529,84,7.8954163
11.610529,84,7.2
11.850529,84,6.8777895
12.240529,83,5.0911684
13.270529,77,9.746631
14.220529,68,13.324863
14.750529,65,12.979984
15.390529,62,11.885453
15.700529,59,11.542478
16.110529,57,11.177405
16.250528,55,9.904906
16.080528,55,9.107359
15.390529,58,6.924738
14.680529,61,4.3349743
13.620529,66,3.319036
12.830529,69,3.396233
12.170529,71,4.68
11.470529,73,4.73506
10.660529,78,4.1046314
10.0505295,81,4.1046314
9.650529,84,3.319036
9.280529,86,3.8268526
8.880529,88,4.198285
8.320529,92,5.692099
7.9005284,95,6.489992
7.2705283,97,7.4128532
6.6705284,96,7.5942082
6.8405285,94,6.9153743
9.0505295,80,12.4811535
11.000529,73,13.0447235
12.750529,68,12.768586
14.600529,60,10.739833
14.960529,60,5.6233797
15.660529,58,5.2416787
15.740529,59,6.2145634
15.400529,59,7.289444
14.930529,59,6.489992
14.440529,61,3.5455887
13.770529,64,0.8049845
12.840529,67,2.52
11.810529,72,4.0249224
11.100529,71,5.0911684
10.400529,69,5.3517847
9.420529,72,7.5685663
8.240529,76,9.693296
7.3605285,78,8.714677
6.3905287,81,5.8048253
5.6805286,81,4.39436
5.8305287,80,7.5685663
6.3105288,76,8.089993
6.1305285,76,9
5.8205285,80,9.793058
7.7305284,76,10.931203
10.630529,68,10.390226
13.250529,63,7.771331
15.270529,53,3.2599385
16.46053,47,5.7599998
17.56053,43,2.8799999
17.930529,40,3.9763298
17.82053,41,5.0528407
17.420528,43,7.2
16.110529,52,9.904906
13.670529,64,10.587918
12.0505295,66,10.383987
11.920529,58,9.793059
11.480529,64,10.009036
11.160529,64,9.686609
10.390529,61,9.422101
9.620529,57,9.220499
8.730529,60,8.287822
8.260529,62,6.638072
8.660529,56,7.386582
8.840529,54,8.287822
8.180529,57,9.178235
6.8805285,63,10.365251
6.0705285,69,11.384199
8.080529,65,10.931203
11.280529,59,10.739833
14.070529,54,10.661107
16.29053,47,9.47012
17.20053,45,11.609651
18.410528,41,12.074766
19.020529,40,11.304229
18.840528,41,11.5199995
17.65053,44,10.538843
15.850529,51,10.30883
13.950529,55,9.422101
11.610529,47,8.587338
10.860529,54,8.435069
11.0505295,56,9.449572
11.100529,52,11.923557
9.510529,54,12.979984
7.2505283,62,14.512064
6.1505284,70,15.575981
7.3705287,63,14.4
7.9005284,61,16.075521
7.790529,62,20.570463
7.9405284,59,23.893261
7.8305287,58,24.514387
8.150529,57,24.881702
10.220529,51,24.387178
11.860529,49,16.434305
12.170529,51,17.31746
12.460529,52,9.19939
9.690529,68,24.703976
10.410529,64,22.180206
10.8005295,62,20.073025
11.610529,62,18.875126
12.3005295,62,15.990646
12.180529,64,15.349684
11.900529,66,12.096214
13.500529,62,9.422101
14.810529,59,8.707237
14.410529,60,8.669949
13.760529,62,9.220499
13.870529,62,9.504272
